 1.55809023e-02 -1.19396650e+00  1.55809023e-02  3.97966647e+00 
 1.62475689e-02 -4.72018804e-01  1.62475689e-02  3.97465302e+00 
 1.66437984e-02 -2.58630577e-02  1.66437984e-02  3.96205947e+00 
 1.67437193e-02  8.71321765e-02  1.67437193e-02 -3.96009456e+00 
 1.67719055e-02  1.18991117e-01  1.67719055e-02 -3.98493548e+00 
 1.67919850e-02  1.41678943e-01  1.67919850e-02 -3.96279147e+00 
 1.68167808e-02  1.69684513e-01  1.68167808e-02 -3.98716231e+00 
 1.68581853e-02  2.16414324e-01  1.68581853e-02 -3.96358369e+00 
 1.69013735e-02  2.65100889e-01  1.69013735e-02 -3.98482581e+00 
 1.69688144e-02  3.40982588e-01  1.69688144e-02 -3.96564912e+00 
 1.70764653e-02  4.61629905e-01  1.70764653e-02 -3.98420333e+00 
 1.72603886e-02  6.65890959e-01  1.72603886e-02 -3.96525388e+00 
 1.76282352e-02  1.06384649e+00  1.76282352e-02 -3.98561805e+00 
 1.82949019e-02  1.72800804e+00  1.82949019e-02 -3.96361872e+00 
 1.89615686e-02  2.28359250e+00  1.89615686e-02 -3.98417274e+00 
 1.96282352e-02  2.69569044e+00  1.96282352e-02 -3.96396778e+00 
 2.02949019e-02  2.93840824e+00  2.02949019e-02 -3.98563866e+00 
 2.09615686e-02  2.99649504e+00  2.09615686e-02 -3.96421205e+00 
 2.16282352e-02  2.86630103e+00  2.16282352e-02 -3.98628095e+00 
 2.22949019e-02  2.55600679e+00  2.22949019e-02 -3.96433653e+00 
 2.29615686e-02  2.08510925e+00  2.29615686e-02 -3.98658384e+00 
 2.36282352e-02  1.48319662e+00  2.36282352e-02 -3.96440563e+00 
 2.42949019e-02  7.88089293e-01  2.42949019e-02 -3.98671278e+00 
 2.49615686e-02  4.34634177e-02  2.49615686e-02 -3.94407449e+00 
 2.52181937e-02 -2.46493067e-01  2.52181937e-02  3.95402214e+00 
 2.53173424e-02 -3.58050276e-01  2.53173424e-02  3.98848731e+00 
 2.53926175e-02 -4.42420323e-01  2.53926175e-02  3.95456580e+00 
 2.54662329e-02 -5.24586204e-01  2.54662329e-02  3.98847227e+00 
 2.56134639e-02 -6.87642975e-01  2.56134639e-02  3.95603995e+00 
 2.58806169e-02 -9.77760127e-01  2.58806169e-02  3.98916137e+00 
 2.64060693e-02 -1.51679579e+00  2.64060693e-02  3.95583857e+00 
 2.70727360e-02 -2.11282851e+00  2.70727360e-02  3.98875069e+00 
 2.77394026e-02 -2.57610445e+00  2.77394026e-02  3.95526259e+00 
 2.84060693e-02 -2.87751427e+00  2.84060693e-02  3.98843496e+00 
 2.90727360e-02 -2.99811928e+00  2.90727360e-02  3.95528944e+00 
 2.97394026e-02 -2.93034144e+00  2.97394026e-02  3.98840778e+00 
 3.04060693e-02 -2.67843946e+00  3.04060693e-02  3.95531425e+00 
 3.10727360e-02 -2.25824128e+00  3.10727360e-02  3.98839337e+00 
 3.17394026e-02 -1.69614950e+00  3.17394026e-02  3.95534120e+00 
 3.24060693e-02 -1.02748241e+00  3.24060693e-02  3.98837933e+00 
 3.30727360e-02 -2.94254815e-01  3.30727360e-02  3.95536663e+00 
 3.33333333e-02 -1.46957616e-15  3.33333333e-02  3.96219279e+00 
